;plot;forest;year;Period;from;to;from.daynr;to.daynr;biomass;potID;E;N;location.type;mean.daynr
741;ORB1;n;1989;A;01. Mai;07. Mai;121;127;42,6;741;6,506266;51,397132;2;124
742;ORB1;n;1989;A;08. Mai;13. Mai;128;133;38,6;742;6,506266;51,397132;2;130,5
743;ORB1;n;1989;A;14. Mai;20. Mai;134;140;64,3;743;6,506266;51,397132;2;137
744;ORB1;n;1989;A;21. Mai;10. Jun;141;161;NA;744;6,506266;51,397132;2;151
745;ORB1;n;1989;A;11. Jun;17. Jun;162;168;41,5;745;6,506266;51,397132;2;165
746;ORB1;n;1989;A;18. Jun;24. Jun;169;175;83,3;746;6,506266;51,397132;2;172
747;ORB1;n;1989;A;25. Jun;01. Jul;176;182;51;747;6,506266;51,397132;2;179
748;ORB1;n;1989;A;02. Jul;08. Jul;183;189;114,1;748;6,506266;51,397132;2;186
749;ORB1;n;1989;A;09. Jul;15. Jul;190;196;76,9;749;6,506266;51,397132;2;193
750;ORB1;n;1989;A;16. Jul;22. Jul;197;203;122,5;750;6,506266;51,397132;2;200
751;ORB1;n;1989;A;23. Jul;29. Jul;204;210;73,5;751;6,506266;51,397132;2;207
752;ORB1;n;1989;A;30. Jul;05. Aug;211;217;61,2;752;6,506266;51,397132;2;214
753;ORB1;n;1989;A;06. Aug;12. Aug;218;224;63,4;753;6,506266;51,397132;2;221
754;ORB1;n;1989;A;13. Aug;19. Aug;225;231;77,4;754;6,506266;51,397132;2;228
755;ORB1;n;1989;A;20. Aug;26. Aug;232;238;39,9;755;6,506266;51,397132;2;235
756;ORB1;n;1989;A;27. Aug;02. Sep;239;245;31,3;756;6,506266;51,397132;2;242
757;ORB1;n;1989;A;03. Sep;09. Sep;246;252;NA;757;6,506266;51,397132;2;249
758;ORB1;n;1989;A;10. Sep;16. Sep;253;259;11,2;758;6,506266;51,397132;2;256
759;ORB1;n;1989;A;17. Sep;23. Sep;260;266;9,9;759;6,506266;51,397132;2;263
760;ORB1;n;1989;A;24. Sep;30. Sep;267;273;16,5;760;6,506266;51,397132;2;270
761;ORB1;n;1989;A;01. Okt;07. Okt;274;280;12,1;761;6,506266;51,397132;2;277
762;ORB1;n;1989;A;08. Okt;14. Okt;281;287;8,6;762;6,506266;51,397132;2;284
763;ORB2;n;1989;A;01. Mai;07. Mai;121;127;26,5;763;6,504397;51,398707;2;124
764;ORB2;n;1989;A;08. Mai;13. Mai;128;133;36,2;764;6,504397;51,398707;2;130,5
765;ORB2;n;1989;A;14. Mai;20. Mai;134;140;101,4;765;6,504397;51,398707;2;137
766;ORB2;n;1989;A;21. Mai;27. Mai;141;147;98,3;766;6,504397;51,398707;2;144
767;ORB2;n;1989;A;28. Mai;03. Jun;148;154;60,1;767;6,504397;51,398707;2;151
768;ORB2;n;1989;A;04. Jun;10. Jun;155;161;68,3;768;6,504397;51,398707;2;158
769;ORB2;n;1989;A;11. Jun;17. Jun;162;168;79,5;769;6,504397;51,398707;2;165
770;ORB2;n;1989;A;18. Jun;24. Jun;169;175;129,8;770;6,504397;51,398707;2;172
771;ORB2;n;1989;A;25. Jun;01. Jul;176;182;91,4;771;6,504397;51,398707;2;179
772;ORB2;n;1989;A;02. Jul;08. Jul;183;189;137,5;772;6,504397;51,398707;2;186
773;ORB2;n;1989;A;09. Jul;15. Jul;190;196;94,6;773;6,504397;51,398707;2;193
774;ORB2;n;1989;A;16. Jul;22. Jul;197;203;145,4;774;6,504397;51,398707;2;200
775;ORB2;n;1989;A;23. Jul;29. Jul;204;210;83,3;775;6,504397;51,398707;2;207
776;ORB2;n;1989;A;30. Jul;05. Aug;211;217;49,1;776;6,504397;51,398707;2;214
777;ORB2;n;1989;A;06. Aug;12. Aug;218;224;40,3;777;6,504397;51,398707;2;221
778;ORB2;n;1989;A;13. Aug;19. Aug;225;231;63,7;778;6,504397;51,398707;2;228
779;ORB2;n;1989;A;20. Aug;26. Aug;232;238;34,5;779;6,504397;51,398707;2;235
780;ORB2;n;1989;A;27. Aug;02. Sep;239;245;26,6;780;6,504397;51,398707;2;242
781;ORB2;n;1989;A;03. Sep;09. Sep;246;252;15,3;781;6,504397;51,398707;2;249
782;ORB2;n;1989;A;10. Sep;16. Sep;253;259;11,9;782;6,504397;51,398707;2;256
783;ORB2;n;1989;A;17. Sep;23. Sep;260;266;8,8;783;6,504397;51,398707;2;263
784;ORB2;n;1989;A;24. Sep;30. Sep;267;273;6,7;784;6,504397;51,398707;2;270
785;ORB2;n;1989;A;01. Okt;07. Okt;274;280;10,5;785;6,504397;51,398707;2;277
786;ORB2;n;1989;A;08. Okt;14. Okt;281;287;5,9;786;6,504397;51,398707;2;284
989;WAH1;n;1989;A;23. Mai;28. Mai;143;148;59,8;989;7,317404;50,845846;2;145,5
990;WAH1;n;1989;A;29. Mai;05. Jun;149;156;14,4;990;7,317404;50,845846;2;152,5
991;WAH1;n;1989;A;06. Jun;12. Jun;157;163;37;991;7,317404;50,845846;2;160
992;WAH1;n;1989;A;13. Jun;19. Jun;164;170;53,2;992;7,317404;50,845846;2;167
993;WAH1;n;1989;A;20. Jun;26. Jun;171;177;50,9;993;7,317404;50,845846;2;174
994;WAH1;n;1989;A;27. Jun;03. Jul;178;184;33,2;994;7,317404;50,845846;2;181
995;WAH1;n;1989;A;04. Jul;10. Jul;185;191;72,1;995;7,317404;50,845846;2;188
996;WAH1;n;1989;A;11. Jul;17. Jul;192;198;45,3;996;7,317404;50,845846;2;195
997;WAH1;n;1989;A;18. Jul;23. Jul;199;204;96,4;997;7,317404;50,845846;2;201,5
998;WAH1;n;1989;A;24. Jul;31. Jul;205;212;108,4;998;7,317404;50,845846;2;208,5
999;WAH1;n;1989;A;01. Aug;06. Aug;213;218;85,2;999;7,317404;50,845846;2;215,5
1000;WAH1;n;1989;A;07. Aug;14. Aug;219;226;89,3;1000;7,317404;50,845846;2;222,5
1001;WAH1;n;1989;A;15. Aug;22. Aug;227;234;69,9;1001;7,317404;50,845846;2;230,5
1002;WAH1;n;1989;A;23. Aug;28. Aug;235;240;26,9;1002;7,317404;50,845846;2;237,5
1003;WAH1;n;1989;A;29. Aug;04. Sep;241;247;32;1003;7,317404;50,845846;2;244
1004;WAH1;n;1989;A;05. Sep;11. Sep;248;254;27,3;1004;7,317404;50,845846;2;251
1005;WAH1;n;1989;A;12. Sep;18. Sep;255;261;27;1005;7,317404;50,845846;2;258
1006;WAH1;n;1989;A;19. Sep;25. Sep;262;268;9,9;1006;7,317404;50,845846;2;265
1007;WAH1;n;1989;A;26. Sep;03. Okt;269;276;10,2;1007;7,317404;50,845846;2;272,5
1021;WAH2;n;1989;A;16. Mai;22. Mai;136;142;102,9;1021;7,318627;50,847139;2;139
1022;WAH2;n;1989;A;23. Mai;28. Mai;143;148;71,5;1022;7,318627;50,847139;2;145,5
1023;WAH2;n;1989;A;29. Mai;05. Jun;149;156;26,2;1023;7,318627;50,847139;2;152,5
1024;WAH2;n;1989;A;06. Jun;12. Jun;157;163;61,1;1024;7,318627;50,847139;2;160
1025;WAH2;n;1989;A;13. Jun;19. Jun;164;170;94,2;1025;7,318627;50,847139;2;167
1026;WAH2;n;1989;A;20. Jun;26. Jun;171;177;96,5;1026;7,318627;50,847139;2;174
1027;WAH2;n;1989;A;27. Jun;03. Jul;178;184;48,2;1027;7,318627;50,847139;2;181
1028;WAH2;n;1989;A;04. Jul;10. Jul;185;191;111,7;1028;7,318627;50,847139;2;188
1029;WAH2;n;1989;A;11. Jul;17. Jul;192;198;128;1029;7,318627;50,847139;2;195
1030;WAH2;n;1989;A;18. Jul;23. Jul;199;204;131,5;1030;7,318627;50,847139;2;201,5
1031;WAH2;n;1989;A;24. Jul;31. Jul;205;212;130,8;1031;7,318627;50,847139;2;208,5
1032;WAH2;n;1989;A;01. Aug;06. Aug;213;218;76,5;1032;7,318627;50,847139;2;215,5
1033;WAH2;n;1989;A;07. Aug;14. Aug;219;226;91,9;1033;7,318627;50,847139;2;222,5
1034;WAH2;n;1989;A;15. Aug;22. Aug;227;234;90,1;1034;7,318627;50,847139;2;230,5
1035;WAH2;n;1989;A;23. Aug;28. Aug;235;240;32,1;1035;7,318627;50,847139;2;237,5
1036;WAH2;n;1989;A;29. Aug;04. Sep;241;247;45,9;1036;7,318627;50,847139;2;244
1037;WAH2;n;1989;A;05. Sep;11. Sep;248;254;43,2;1037;7,318627;50,847139;2;251
1038;WAH2;n;1989;A;12. Sep;18. Sep;255;261;46,7;1038;7,318627;50,847139;2;258
1039;WAH2;n;1989;A;19. Sep;25. Sep;262;268;37,4;1039;7,318627;50,847139;2;265
1040;WAH2;n;1989;A;26. Sep;03. Okt;269;276;40,6;1040;7,318627;50,847139;2;272,5
1054;WAH3;n;1989;A;16. Mai;22. Mai;136;142;79,7;1054;7,321581;50,851185;2;139
1055;WAH3;n;1989;A;23. Mai;28. Mai;143;148;55;1055;7,321581;50,851185;2;145,5
1056;WAH3;n;1989;A;29. Mai;05. Jun;149;156;20,8;1056;7,321581;50,851185;2;152,5
1057;WAH3;n;1989;A;06. Jun;12. Jun;157;163;51,6;1057;7,321581;50,851185;2;160
1058;WAH3;n;1989;A;13. Jun;19. Jun;164;170;64,6;1058;7,321581;50,851185;2;167
1059;WAH3;n;1989;A;20. Jun;26. Jun;171;177;62,7;1059;7,321581;50,851185;2;174
1060;WAH3;n;1989;A;27. Jun;03. Jul;178;184;35,9;1060;7,321581;50,851185;2;181
1061;WAH3;n;1989;A;04. Jul;10. Jul;185;191;71,8;1061;7,321581;50,851185;2;188
1062;WAH3;n;1989;A;11. Jul;17. Jul;192;198;34,9;1062;7,321581;50,851185;2;195
1063;WAH3;n;1989;A;18. Jul;23. Jul;199;204;49,1;1063;7,321581;50,851185;2;201,5
1064;WAH3;n;1989;A;24. Jul;31. Jul;205;212;65,5;1064;7,321581;50,851185;2;208,5
1065;WAH3;n;1989;A;01. Aug;06. Aug;213;218;51,1;1065;7,321581;50,851185;2;215,5
1066;WAH3;n;1989;A;07. Aug;14. Aug;219;226;66,2;1066;7,321581;50,851185;2;222,5
1067;WAH3;n;1989;A;15. Aug;22. Aug;227;234;56,9;1067;7,321581;50,851185;2;230,5
1068;WAH3;n;1989;A;23. Aug;28. Aug;235;240;26,8;1068;7,321581;50,851185;2;237,5
1069;WAH3;n;1989;A;29. Aug;04. Sep;241;247;33,6;1069;7,321581;50,851185;2;244
1070;WAH3;n;1989;A;05. Sep;11. Sep;248;254;31,1;1070;7,321581;50,851185;2;251
1071;WAH3;n;1989;A;12. Sep;18. Sep;255;261;17,4;1071;7,321581;50,851185;2;258
1072;WAH3;n;1989;A;19. Sep;25. Sep;262;268;10,6;1072;7,321581;50,851185;2;265
1073;WAH3;n;1989;A;26. Sep;03. Okt;269;276;11,9;1073;7,321581;50,851185;2;272,5
1087;WAH4;n;1989;A;16. Mai;22. Mai;136;142;127,9;1087;7,348763;50,871877;2;139
1088;WAH4;n;1989;A;23. Mai;28. Mai;143;148;87;1088;7,348763;50,871877;2;145,5
1089;WAH4;n;1989;A;29. Mai;05. Jun;149;156;26,2;1089;7,348763;50,871877;2;152,5
1090;WAH4;n;1989;A;06. Jun;12. Jun;157;163;56;1090;7,348763;50,871877;2;160
1091;WAH4;n;1989;A;13. Jun;19. Jun;164;170;73,7;1091;7,348763;50,871877;2;167
1092;WAH4;n;1989;A;20. Jun;26. Jun;171;177;66,8;1092;7,348763;50,871877;2;174
1093;WAH4;n;1989;A;27. Jun;03. Jul;178;184;37,9;1093;7,348763;50,871877;2;181
1094;WAH4;n;1989;A;04. Jul;10. Jul;185;191;73,3;1094;7,348763;50,871877;2;188
1095;WAH4;n;1989;A;11. Jul;17. Jul;192;198;35,1;1095;7,348763;50,871877;2;195
1096;WAH4;n;1989;A;18. Jul;23. Jul;199;204;71,4;1096;7,348763;50,871877;2;201,5
1097;WAH4;n;1989;A;24. Jul;31. Jul;205;212;94,2;1097;7,348763;50,871877;2;208,5
1098;WAH4;n;1989;A;01. Aug;06. Aug;213;218;84,6;1098;7,348763;50,871877;2;215,5
1099;WAH4;n;1989;A;07. Aug;14. Aug;219;226;108,4;1099;7,348763;50,871877;2;222,5
1100;WAH4;n;1989;A;15. Aug;22. Aug;227;234;114;1100;7,348763;50,871877;2;230,5
1101;WAH4;n;1989;A;23. Aug;28. Aug;235;240;49,7;1101;7,348763;50,871877;2;237,5
1102;WAH4;n;1989;A;29. Aug;04. Sep;241;247;92,8;1102;7,348763;50,871877;2;244
1103;WAH4;n;1989;A;05. Sep;11. Sep;248;254;90,6;1103;7,348763;50,871877;2;251
1104;WAH4;n;1989;A;12. Sep;18. Sep;255;261;65,6;1104;7,348763;50,871877;2;258
1105;WAH4;n;1989;A;19. Sep;25. Sep;262;268;51,3;1105;7,348763;50,871877;2;265
1106;WAH4;n;1989;A;26. Sep;03. Okt;269;276;21,4;1106;7,348763;50,871877;2;272,5
1120;WAH5;n;1989;A;16. Mai;22. Mai;136;142;96,3;1120;7,349266;50,87239;2;139
1121;WAH5;n;1989;A;23. Mai;28. Mai;143;148;79,4;1121;7,349266;50,87239;2;145,5
1122;WAH5;n;1989;A;29. Mai;05. Jun;149;156;20,2;1122;7,349266;50,87239;2;152,5
1123;WAH5;n;1989;A;06. Jun;12. Jun;157;163;38,7;1123;7,349266;50,87239;2;160
1124;WAH5;n;1989;A;13. Jun;19. Jun;164;170;58,2;1124;7,349266;50,87239;2;167
1125;WAH5;n;1989;A;20. Jun;26. Jun;171;177;54,6;1125;7,349266;50,87239;2;174
1126;WAH5;n;1989;A;27. Jun;03. Jul;178;184;28,2;1126;7,349266;50,87239;2;181
1127;WAH5;n;1989;A;04. Jul;10. Jul;185;191;75,2;1127;7,349266;50,87239;2;188
1128;WAH5;n;1989;A;11. Jul;17. Jul;192;198;56,6;1128;7,349266;50,87239;2;195
1129;WAH5;n;1989;A;18. Jul;23. Jul;199;204;56,7;1129;7,349266;50,87239;2;201,5
1130;WAH5;n;1989;A;24. Jul;31. Jul;205;212;78,3;1130;7,349266;50,87239;2;208,5
1131;WAH5;n;1989;A;01. Aug;06. Aug;213;218;63;1131;7,349266;50,87239;2;215,5
1132;WAH5;n;1989;A;07. Aug;14. Aug;219;226;90,6;1132;7,349266;50,87239;2;222,5
1133;WAH5;n;1989;A;15. Aug;22. Aug;227;234;85,4;1133;7,349266;50,87239;2;230,5
1134;WAH5;n;1989;A;23. Aug;28. Aug;235;240;25,1;1134;7,349266;50,87239;2;237,5
1135;WAH5;n;1989;A;29. Aug;04. Sep;241;247;36,8;1135;7,349266;50,87239;2;244
1136;WAH5;n;1989;A;05. Sep;11. Sep;248;254;32,6;1136;7,349266;50,87239;2;251
1137;WAH5;n;1989;A;12. Sep;18. Sep;255;261;19,2;1137;7,349266;50,87239;2;258
1138;WAH5;n;1989;A;19. Sep;25. Sep;262;268;10,3;1138;7,349266;50,87239;2;265
