"site","unit","plot","treatment","timestep","l_tph","l_ba","l_qmd","d_tph","d_ba","p_ba","p_seed","np_seed","p_sap","np_sap","midstory_shrubs","graminoids","forb","shrub","tree","vine","non_native","richness","diversity","evenness","ground","fine","cwd","ptorch","pmort"
"North Carolina","3","30","Mech+Fire","pre",580,35.93,28.08,60,9.05,77.27,0,NA,20,NA,120,1,3,13,NA,0,NA,16,0.79,0.19,26.49,4.85,12.2,NA,NA
"North Carolina","3","30","Mech+Fire","post",160,18.3,38.16,40,1.37,67.14,6000,NA,840,NA,66,4,10,20,NA,1,NA,38,1.82,0.44,17.84,14.37,39.48,NA,NA
"North Carolina","3","34","Fire","pre",460,21.76,24.54,0,0,83.04,0,NA,120,NA,13,0,0,10,NA,1,NA,10,0.68,0.18,31.05,6.56,14.16,NA,NA
"North Carolina","3","34","Fire","post",440,21.69,25.06,0,0,83.01,0,NA,0,NA,3,0,1,2,NA,0,NA,12,0.47,0.13,23.26,6.36,3.81,NA,NA
"North Carolina","3","34","Control","pre",500,26.94,26.19,0,0,59.39,4000,NA,360,NA,134,0,0,16,NA,1,NA,8,0.75,0.2,32.34,5.99,17.37,NA,NA
"North Carolina","3","34","Control","post",420,24.19,27.08,20,1.55,63.82,1500,NA,780,NA,115,0,0,6,NA,1,NA,8,0.55,0.16,28.03,9.09,43.52,NA,NA
"North Carolina","3","34","Mech","pre",760,27.38,21.42,60,2.4,44.12,0,NA,20,NA,6,0,0,11,NA,0,NA,4,0.59,0.16,16.98,3.79,6.22,NA,NA
"North Carolina","3","34","Mech","post",600,25.54,23.28,60,4.43,44.81,0,NA,0,NA,1,0,0,12,NA,1,NA,5,0.72,0.21,18.7,14,21.27,NA,NA
"North Carolina","3","34","Mech+Fire","pre",440,24.21,26.47,40,10.38,73.62,0,NA,380,NA,10,0,0,1,NA,1,NA,11,0.34,0.09,30.19,7.89,66.45,NA,NA
"North Carolina","3","34","Mech+Fire","post",160,15.92,35.59,40,11.54,96.1,5000,NA,360,NA,44,3,2,2,NA,2,NA,11,0.88,0.25,11.56,11.44,23.62,NA,NA
"North Carolina","3","38","Fire","pre",560,26.73,24.65,20,0.51,67.81,500,NA,180,NA,120,0,1,15,NA,0,NA,9,0.67,0.17,22.78,2.77,1.06,NA,NA
"North Carolina","3","38","Fire","post",520,25.95,25.21,40,1.33,71.87,0,NA,40,NA,1,0,1,4,NA,0,NA,9,0.32,0.08,19.47,14.81,13.68,NA,NA
"North Carolina","3","38","Control","pre",640,16.01,17.85,200,24.2,12.2,500,NA,180,NA,17,0,0,11,NA,1,NA,7,0.58,0.14,22.28,30.25,31.61,NA,NA
"North Carolina","3","38","Control","post",740,19.45,18.3,60,3.51,10.98,500,NA,780,NA,64,0,0,13,NA,1,NA,6,0.54,0.13,29.76,9.82,39.44,NA,NA
"North Carolina","3","38","Mech","pre",540,30.56,26.84,40,2.7,77.85,0,NA,0,NA,39,0,0,8,NA,0,NA,8,0.45,0.11,15.64,4.19,37.95,NA,NA
"North Carolina","3","38","Mech","post",480,30,28.21,40,3.86,72.32,0,NA,0,NA,6,0,0,8,NA,0,NA,8,0.38,0.09,20.07,9.76,12.36,NA,NA
"North Carolina","3","38","Mech+Fire","pre",740,22.09,19.5,320,44.54,51.14,0,NA,40,NA,103,0,0,20,NA,1,NA,9,0.83,0.2,40.25,7.36,21.82,NA,NA
"North Carolina","3","38","Mech+Fire","post",80,1.04,12.89,60,1.84,47.94,2500,NA,2060,NA,83,2,0,32,NA,2,NA,10,1.1,0.27,12.04,14.88,43.51,NA,NA
"Ohio","R","R101","Control","pre",400,27.9,29.8,30,1.05,88.38,9000,33000,233,3100,NA,1,3,8,7,NA,NA,23,2.45,0.83,NA,NA,NA,NA,NA
"Ohio","R","R101","Control","post",450,33.43,30.76,0,0,79.69,10147.88,6470.36,66.67,2966.67,NA,0,1,7,16,NA,NA,19,2.22,0.7,NA,NA,NA,NA,NA
"Ohio","R","R102","Control","pre",510,24.5,24.73,20,0.42,88.83,16000,32000,100,1967,NA,0,1,7,5,NA,NA,22,2.23,0.87,NA,NA,NA,NA,NA
"Ohio","R","R102","Control","post",410,28.24,29.62,40,0.76,90.58,18251.39,8029.58,0,1600,NA,0,0,3,16,NA,NA,16,1.87,0.63,NA,NA,NA,NA,NA
"Ohio","R","R103","Control","pre",390,27.2,29.8,40,1.73,79.2,5500,15000,0,2999,NA,1,2,1,11,NA,NA,34,1.98,0.73,NA,NA,NA,NA,NA
"Ohio","R","R103","Control","post",520,29.9,27.06,0,0,77.94,13150.86,12044.36,0,1533.33,NA,1,1,2,6,NA,NA,31,2.54,1.09,NA,NA,NA,NA,NA
"Ohio","R","R104","Control","pre",470,28.4,27.74,30,0.93,86.5,11500,26500,66,1366,NA,0,1,28,7,NA,NA,21,1.71,0.48,NA,NA,NA,NA,NA
"Ohio","R","R104","Control","post",400,33.46,32.63,20,2.77,85.68,25005.84,18366.84,166.67,1100,NA,0,1,19,11,NA,NA,25,2.22,0.64,NA,NA,NA,NA,NA
"Ohio","R","R105","Control","pre",550,23.7,23.42,30,0.55,81.37,13000,26500,0,1434,NA,0,1,6,10,NA,NA,25,2.4,0.86,NA,NA,NA,NA,NA
"Ohio","R","R105","Control","post",510,30.24,27.48,0,0,81.19,24310.55,15363.86,0,1300,NA,0,0,4,19,NA,NA,24,1.83,0.58,NA,NA,NA,NA,NA
"Ohio","R","R106","Control","pre",350,29.3,32.65,20,0.39,77.2,1500,2500,0,1533,NA,1,1,2,1,NA,NA,32,2.68,1.33,NA,NA,NA,NA,NA
"Ohio","R","R106","Control","post",410,38.33,34.5,10,1.32,73.15,6997.02,31254.38,0,1066.67,NA,1,2,1,8,NA,NA,32,2.4,0.95,NA,NA,NA,NA,NA
"Ohio","R","R107","Control","pre",400,30.4,31.11,50,2.04,72.5,3500,17000,0,1633,NA,1,5,2,8,NA,NA,48,2.35,0.7,NA,NA,NA,NA,NA
"Ohio","R","R107","Control","post",360,33.33,34.33,20,0.3,66.56,2982.23,10485.15,0,1366.67,NA,2,8,6,5,NA,NA,42,2.69,0.75,NA,NA,NA,NA,NA
"Ohio","R","R108","Control","pre",350,27.1,31.4,0,0,85.93,1000,1000,0,1332,NA,0,2,4,1,NA,NA,36,2.6,1.04,NA,NA,NA,NA,NA
"Ohio","R","R108","Control","post",350,26.37,30.97,10,0.09,70.78,769.23,4014.79,0,833.33,NA,0,1,1,5,NA,NA,27,2.24,0.93,NA,NA,NA,NA,NA
"Ohio","R","R109","Control","pre",310,29.3,34.69,0,0,83.54,2500,4000,33,1533,NA,0,2,3,4,NA,NA,35,2.72,1.09,NA,NA,NA,NA,NA
"Ohio","R","R109","Control","post",370,28.13,31.11,0,0,64.46,937.86,1275.13,0,1200,NA,0,1,2,4,NA,NA,32,2.67,1.21,NA,NA,NA,NA,NA
"Ohio","R","R110","Control","pre",360,28.2,31.58,20,3.33,79.92,1500,2000,0,3332,NA,0,2,2,1,NA,NA,22,1.53,0.54,NA,NA,NA,NA,NA
"Ohio","R","R110","Control","post",450,37.51,32.58,0,0,71.93,769.23,1443.77,0,1533.33,NA,0,1,0,2,NA,NA,18,1.63,0.93,NA,NA,NA,NA,NA
"Ohio","R","R201","Mech","pre",550,24.7,23.91,50,0.84,67.11,12500,31500,33,1465,NA,0,1,14,7,NA,NA,23,2.16,0.69,NA,NA,NA,NA,NA
"Ohio","R","R201","Mech","post",430,26.37,27.94,10,0.11,78.65,5721.88,14742.51,500,2733.33,NA,0,1,7,13,NA,NA,25,2.18,0.71,NA,NA,NA,NA,NA
"Ohio","R","R202","Mech","pre",520,28.3,26.32,40,1.66,95.87,7500,36000,199,1666,NA,1,1,5,10,NA,NA,23,2.26,0.8,NA,NA,NA,NA,NA
"Ohio","R","R202","Mech","post",400,24.46,27.9,20,2.14,86.64,8967.44,11106.5,333.33,3266.67,NA,0,0,2,20,NA,NA,22,1.78,0.57,NA,NA,NA,NA,NA
"Ohio","R","R203","Mech","pre",490,29.3,27.59,50,1.37,84.03,1500,14000,100,932,NA,0,1,3,7,NA,NA,15,1.78,0.72,NA,NA,NA,NA,NA
"Ohio","R","R203","Mech","post",440,32.48,30.66,0,0,85.13,18609.42,6491.11,633.33,1633.33,NA,0,1,6,10,NA,NA,16,1.89,0.67,NA,NA,NA,NA,NA
"Ohio","R","R204","Mech","pre",360,32.6,33.96,30,0.96,92.41,10500,16000,266,1198,NA,4,0,22,4,NA,NA,20,1.3,0.38,NA,NA,NA,NA,NA
"Ohio","R","R204","Mech","post",440,27.82,28.37,0,0,83.08,40538.33,18967.44,666.67,1066.67,NA,1,0,14,15,NA,NA,23,1.92,0.57,NA,NA,NA,NA,NA
"Ohio","R","R205","Mech","pre",440,27,27.95,40,2.28,92.06,23500,24000,466,1467,NA,0,1,22,8,NA,NA,21,1.97,0.57,NA,NA,NA,NA,NA
"Ohio","R","R205","Mech","post",360,21.29,27.44,0,0,92.89,9810.61,6396.42,2766.67,3300,NA,0,0,12,6,NA,NA,13,1.84,0.63,NA,NA,NA,NA,NA
"Ohio","R","R206","Mech","pre",420,22,25.83,10,0.36,86.27,12000,25500,33,1466,NA,0,1,6,6,NA,NA,20,2.16,0.85,NA,NA,NA,NA,NA
"Ohio","R","R206","Mech","post",430,17.8,22.95,10,0.08,69.84,19115.32,12792.84,233.33,1800,NA,0,1,8,12,NA,NA,20,2.01,0.67,NA,NA,NA,NA,NA
"Ohio","R","R207","Mech","pre",460,31.4,29.48,20,1.65,80.32,5500,16500,67,931,NA,3,7,9,2,NA,NA,45,2.84,0.92,NA,NA,NA,NA,NA
"Ohio","R","R207","Mech","post",380,32.21,32.85,0,0,91.91,18177.45,31529.38,500,4233.33,NA,1,8,12,11,NA,NA,48,3.2,0.9,NA,NA,NA,NA,NA
"Ohio","R","R208","Mech","pre",430,31,30.3,40,7.12,80.66,10500,13000,233,1632,NA,0,2,7,8,NA,NA,37,2.35,0.82,NA,NA,NA,NA,NA
"Ohio","R","R208","Mech","post",650,32.25,25.13,10,0.11,60.37,7934.88,10579.84,566.67,3400,NA,0,2,3,9,NA,NA,34,2.48,0.88,NA,NA,NA,NA,NA
"Ohio","R","R209","Mech","pre",310,22.3,30.26,30,3.85,75.39,7000,7500,133,1699,NA,0,2,9,1,NA,NA,32,2.33,0.87,NA,NA,NA,NA,NA
"Ohio","R","R209","Mech","post",450,15.92,21.22,20,0.25,39,4520.69,16207.03,133.33,1766.67,NA,0,5,11,10,NA,NA,37,2.88,0.83,NA,NA,NA,NA,NA
"Ohio","R","R210","Mech","pre",430,25.7,27.59,30,1.09,74.19,14000,25500,300,898,NA,6,5,7,7,NA,NA,40,2.99,0.9,NA,NA,NA,NA,NA
"Ohio","R","R210","Mech","post",550,17,19.84,0,0,51.32,3582.83,13488.13,400,2933.33,NA,0,7,4,6,NA,NA,47,3.2,1.1,NA,NA,NA,NA,NA
"Ohio","R","R301","Mech+Fire","pre",300,17.7,27.41,10,1.1,69.36,7500,18500,100,733,NA,1,3,19,0,NA,NA,19,1.52,0.48,NA,NA,NA,NA,NA
"Ohio","R","R301","Mech+Fire","post",50,4.68,34.52,0,0,100,5701.13,3899.34,2533.33,9100,NA,7,9,16,24,NA,NA,44,2.84,0.71,NA,NA,NA,NA,NA
"Ohio","R","R302","Mech+Fire","pre",470,30.3,28.65,20,0.69,84.29,3000,18000,100,1166,NA,0,2,18,5,NA,NA,19,1.79,0.56,NA,NA,NA,NA,NA
"Ohio","R","R302","Mech+Fire","post",40,5.87,43.23,0,0,84.26,4426,16807.63,5600,7366.67,NA,9,9,31,37,NA,NA,34,2.65,0.6,NA,NA,NA,NA,NA
"Ohio","R","R303","Mech+Fire","pre",390,28,30.23,20,3.62,84.66,7000,35500,99,1700,NA,0,2,9,10,NA,NA,18,2.09,0.69,NA,NA,NA,NA,NA
"Ohio","R","R303","Mech+Fire","post",10,1.82,48.1,0,0,100,1349.07,8999.87,4133.33,12366.67,NA,7,10,19,45,NA,NA,39,2.77,0.63,NA,NA,NA,NA,NA
"Ohio","R","R304","Mech+Fire","pre",370,32.8,33.6,20,1.28,68.42,2500,500,33,1199,NA,1,3,1,0,NA,NA,34,3.11,1.78,NA,NA,NA,NA,NA
"Ohio","R","R304","Mech+Fire","post",270,20.09,30.78,0,0,51.13,4857.96,5532.49,100,1133.33,NA,5,15,15,3,NA,NA,55,3.23,0.87,NA,NA,NA,NA,NA
"Ohio","R","R305","Mech+Fire","pre",410,30.5,30.78,60,1.73,88.83,6000,12000,166,1734,NA,0,1,9,6,NA,NA,23,2.28,0.83,NA,NA,NA,NA,NA
"Ohio","R","R305","Mech+Fire","post",70,19.87,60.12,0,0,100,2982.23,11887.4,1833.33,14800,NA,2,16,26,30,NA,NA,44,3.08,0.71,NA,NA,NA,NA,NA
"Ohio","R","R306","Mech+Fire","pre",480,33.6,29.85,20,0.45,45.04,4000,12500,66,1230,NA,2,8,12,3,NA,NA,43,2.88,0.9,NA,NA,NA,NA,NA
"Ohio","R","R306","Mech+Fire","post",80,20.82,57.57,0,0,48.55,2550.27,5005.84,3066.67,9333.33,NA,3,21,28,24,NA,NA,46,2.99,0.69,NA,NA,NA,NA,NA
"Ohio","R","R307","Mech+Fire","pre",330,22.6,29.53,10,0.12,90.24,6500,19000,0,1497,NA,1,7,8,10,NA,NA,50,2.96,0.89,NA,NA,NA,NA,NA
"Ohio","R","R307","Mech+Fire","post",340,24.28,30.15,0,0,83.1,937.86,11212.87,266.67,3500,NA,5,16,25,18,NA,NA,52,2.86,0.68,NA,NA,NA,NA,NA
"Ohio","R","R308","Mech+Fire","pre",320,27,32.78,10,1.42,63.78,2500,3500,0,531,NA,1,6,4,0,NA,NA,41,2.44,0.75,NA,NA,NA,NA,NA
"Ohio","R","R308","Mech+Fire","post",220,28.39,40.53,10,0.18,69.01,1538.46,2624.21,166.67,466.67,NA,2,19,15,7,NA,NA,57,2.9,0.65,NA,NA,NA,NA,NA
"Ohio","R","R309","Mech+Fire","pre",400,25.3,28.38,20,1.93,25.69,5000,16000,0,1666,NA,1,6,18,12,NA,NA,53,2.4,0.65,NA,NA,NA,NA,NA
"Ohio","R","R309","Mech+Fire","post",380,29.11,31.23,10,0.7,26.44,2044.36,4816.45,133.33,1833.33,NA,2,23,13,10,NA,NA,60,2.96,0.75,NA,NA,NA,NA,NA
"Ohio","R","R310","Mech+Fire","pre",260,31.6,39.34,100,6.9,85.66,2000,8000,67,999,NA,0,11,5,5,NA,NA,43,3.12,0.91,NA,NA,NA,NA,NA
"Ohio","R","R310","Mech+Fire","post",90,26.37,61.08,0,0,96.99,1349.07,4668.57,466.67,6200,NA,1,27,20,23,NA,NA,50,3.28,0.73,NA,NA,NA,NA,NA
"Ohio","R","R401","Fire","pre",320,25.1,31.6,10,2.11,89.9,28500,17000,633,1999,NA,1,1,4,11,NA,NA,22,2.35,0.83,NA,NA,NA,NA,NA
"Ohio","R","R401","Fire","post",40,9.57,55.2,0,0,100,12846.02,4837.2,6066.67,8533.33,NA,4,4,21,52,NA,NA,35,2.59,0.59,NA,NA,NA,NA,NA
"Ohio","R","R402","Fire","pre",420,21.8,25.71,40,2.84,87.02,7500,39000,333,2066,NA,0,1,15,26,NA,NA,16,1.85,0.49,NA,NA,NA,NA,NA
"Ohio","R","R402","Fire","post",20,1.3,28.79,0,0,0,1443.77,13351.93,5133.33,13300,NA,8,14,23,43,NA,NA,35,2.5,0.56,NA,NA,NA,NA,NA
"Ohio","R","R403","Fire","pre",460,37.1,32.05,20,0.54,86.35,7000,22500,99,2231,NA,1,2,15,11,NA,NA,27,2.11,0.63,NA,NA,NA,NA,NA
"Ohio","R","R403","Fire","post",100,15.06,43.79,10,1.33,86.64,5795.82,8156.7,2166.67,11533.33,NA,4,7,17,44,NA,NA,38,2.53,0.59,NA,NA,NA,NA,NA
"Ohio","R","R404","Fire","pre",360,19.9,26.53,10,0.6,72.05,10500,39000,0,2366,NA,0,2,4,23,NA,NA,27,2.41,0.71,NA,NA,NA,NA,NA
"Ohio","R","R404","Fire","post",10,0.09,10.5,0,0,100,1443.77,12940.72,2533.33,18500,NA,3,7,24,52,NA,NA,31,2.7,0.6,NA,NA,NA,NA,NA
"Ohio","R","R405","Fire","pre",310,28.7,34.33,10,0.42,99.86,41000,7000,799,366,NA,3,2,2,10,NA,NA,26,2.17,0.76,NA,NA,NA,NA,NA
"Ohio","R","R405","Fire","post",230,28.14,39.47,0,0,100,54662.08,13541.32,10033.33,2700,NA,1,6,11,76,NA,NA,37,1.81,0.4,NA,NA,NA,NA,NA
"Ohio","R","R406","Fire","pre",380,30.5,31.97,0,0,95.79,17500,20500,133,1199,NA,2,3,15,4,NA,NA,33,2.13,0.66,NA,NA,NA,NA,NA
"Ohio","R","R406","Fire","post",280,29.9,36.87,0,0,98.21,47895.97,24269.04,3466.67,3100,NA,2,5,10,31,NA,NA,36,2.13,0.55,NA,NA,NA,NA,NA
"Ohio","R","R407","Fire","pre",430,19.6,24.09,40,0.48,71.89,15500,15500,434,932,NA,1,9,3,4,NA,NA,35,2.8,0.93,NA,NA,NA,NA,NA
"Ohio","R","R407","Fire","post",30,5.14,46.73,0,0,81.93,2982.23,5174.47,7000,6733.33,NA,4,18,22,41,NA,NA,49,2.93,0.66,NA,NA,NA,NA,NA
"Ohio","R","R408","Fire","pre",370,23.5,28.44,20,0.22,76.68,20500,20000,166,1732,NA,2,4,9,4,NA,NA,38,2.74,0.92,NA,NA,NA,NA,NA
"Ohio","R","R408","Fire","post",150,13.73,34.13,0,0,79.56,13446.62,8177.45,2900,6066.67,NA,3,23,9,38,NA,NA,45,2.9,0.65,NA,NA,NA,NA,NA
"Ohio","R","R409","Fire","pre",390,26.8,29.58,40,3.99,88.53,13000,16000,67,2398,NA,0,1,8,12,NA,NA,20,2.09,0.69,NA,NA,NA,NA,NA
"Ohio","R","R409","Fire","post",180,17.63,35.31,20,3.49,83.46,19011.54,32751.33,2366.67,8700,NA,0,3,18,54,NA,NA,27,2.16,0.5,NA,NA,NA,NA,NA
"Ohio","R","R410","Fire","pre",340,23.1,29.41,0,0,88.89,8000,18500,0,1465,NA,0,1,8,3,NA,NA,31,2.29,0.91,NA,NA,NA,NA,NA
"Ohio","R","R410","Fire","post",250,19.13,31.21,0,0,89.17,12825.27,18304.58,0,666.67,NA,1,5,21,32,NA,NA,31,2.6,0.63,NA,NA,NA,NA,NA
"Ohio","T","T101","Control","pre",200,25.7,40.45,50,2.43,97.73,12500,44500,0,1765,NA,0,2,62,22,NA,NA,26,1.38,0.31,NA,NA,NA,NA,NA
"Ohio","T","T101","Control","post",170,34.52,50.84,0,0,97.73,337.27,5553.25,33.33,1733.33,NA,0,1,15,2,NA,NA,12,1.23,0.43,NA,NA,NA,NA,NA
"Ohio","T","T102","Control","pre",440,38.7,33.46,20,0.57,88.4,16500,23500,0,1100,NA,0,0,16,7,NA,NA,16,1.29,0.41,NA,NA,NA,NA,NA
"Ohio","T","T102","Control","post",490,50.31,36.16,10,0.27,86.72,32813.59,11180.44,0,633.33,NA,0,0,17,8,NA,NA,8,1.14,0.35,NA,NA,NA,NA,NA
"Ohio","T","T103","Control","pre",410,30.8,30.93,20,0.18,92.23,29500,53000,0,1299,NA,0,0,19,10,NA,NA,16,1.4,0.41,NA,NA,NA,NA,NA
"Ohio","T","T103","Control","post",410,42.19,36.2,10,0.1,91.65,21875.73,28209.88,0,900,NA,0,0,9,11,NA,NA,13,1.78,0.59,NA,NA,NA,NA,NA
"Ohio","T","T104","Control","pre",370,32.6,33.49,30,0.78,89.64,29000,22500,33,2634,NA,0,0,4,9,NA,NA,13,2.1,0.83,NA,NA,NA,NA,NA
"Ohio","T","T104","Control","post",360,40.26,37.73,10,0.57,90.09,17260.35,20073.94,33.33,900,NA,0,0,5,5,NA,NA,8,1.78,0.8,NA,NA,NA,NA,NA
"Ohio","T","T105","Control","pre",300,33.3,37.59,30,1.88,61.75,17000,30000,0,200,NA,0,3,13,6,NA,NA,23,1.77,0.58,NA,NA,NA,NA,NA
"Ohio","T","T105","Control","post",260,39.06,43.74,10,0.15,57.79,14668.57,14363.73,33.33,1533.33,NA,0,1,15,14,NA,NA,21,1.84,0.54,NA,NA,NA,NA,NA
"Ohio","T","T106","Control","pre",300,29.4,35.32,70,4.85,70.58,44500,58500,0,500,NA,0,1,9,9,NA,NA,28,2.12,0.71,NA,NA,NA,NA,NA
"Ohio","T","T106","Control","post",340,29.98,33.5,10,1.51,59.6,13825.4,16387.34,0,866.67,NA,0,1,11,9,NA,NA,24,2.38,0.77,NA,NA,NA,NA,NA
"Ohio","T","T107","Control","pre",330,32.3,35.3,30,0.72,39.17,5500,21500,0,866,NA,0,4,14,8,NA,NA,33,2.58,0.71,NA,NA,NA,NA,NA
"Ohio","T","T107","Control","post",260,37.15,42.65,30,2.49,42.91,9210.01,4088.73,0,600,NA,0,4,29,8,NA,NA,33,2.39,0.6,NA,NA,NA,NA,NA
"Ohio","T","T108","Control","pre",240,26.8,37.71,20,0.44,46.37,2000,12500,0,799,NA,1,2,6,2,NA,NA,41,1.56,0.4,NA,NA,NA,NA,NA
"Ohio","T","T108","Control","post",210,29.94,42.61,0,0,53.61,168.63,7630.04,0,1866.67,NA,1,2,6,5,NA,NA,35,1.83,0.49,NA,NA,NA,NA,NA
"Ohio","T","T109","Control","pre",270,28.1,36.4,20,0.22,22.15,2000,5500,0,498,NA,1,9,9,1,NA,NA,40,2.82,0.83,NA,NA,NA,NA,NA
"Ohio","T","T109","Control","post",190,29.02,44.1,40,2.71,22.5,1106.5,4952.65,0,400,NA,1,5,12,1,NA,NA,42,2.65,0.78,NA,NA,NA,NA,NA
"Ohio","T","T110","Control","pre",250,22.7,34,40,1.89,59.42,2500,4000,33,1330,NA,0,2,3,2,NA,NA,37,2.75,1.06,NA,NA,NA,NA,NA
"Ohio","T","T110","Control","post",240,28.68,39.01,0,0,55.55,1538.46,2550.27,0,533.33,NA,0,2,3,6,NA,NA,32,2.43,0.78,NA,NA,NA,NA,NA
"Ohio","T","T201","Mech","pre",380,36.4,34.92,40,1.64,67.17,5000,18000,0,1000,NA,0,3,9,2,NA,NA,35,2.62,0.99,NA,NA,NA,NA,NA
"Ohio","T","T201","Mech","post",410,42.56,36.35,0,0,79.47,769.23,5289.92,0,500,NA,0,2,8,1,NA,NA,25,2.11,0.87,NA,NA,NA,NA,NA
"Ohio","T","T202","Mech","pre",370,31.2,32.77,120,3.52,62.13,3000,21500,0,635,NA,1,2,35,2,NA,NA,29,1.27,0.34,NA,NA,NA,NA,NA
"Ohio","T","T202","Mech","post",380,35.9,34.68,10,0.56,69.45,3582.83,5195.23,66.67,733.33,NA,0,1,31,3,NA,NA,24,1.17,0.33,NA,NA,NA,NA,NA
"Ohio","T","T203","Mech","pre",290,39.6,41.7,20,0.91,93.54,12000,19500,0,3599,NA,0,0,19,6,NA,NA,16,1.09,0.34,NA,NA,NA,NA,NA
"Ohio","T","T203","Mech","post",390,41.75,36.92,10,0.09,89.32,16280.97,6133.09,1200,2566.67,NA,2,0,8,18,NA,NA,16,1.75,0.53,NA,NA,NA,NA,NA
"Ohio","T","T204","Mech","pre",400,30.7,31.26,30,1.63,92.99,6000,5000,0,1032,NA,0,0,7,4,NA,NA,19,2.01,0.84,NA,NA,NA,NA,NA
"Ohio","T","T204","Mech","post",370,22.38,27.75,10,1.79,69.11,674.54,15828.25,266.67,2733.33,NA,0,0,9,13,NA,NA,19,2.36,0.76,NA,NA,NA,NA,NA
"Ohio","T","T205","Mech","pre",370,30.4,32.34,10,0.94,88.86,5500,13000,0,1765,NA,0,1,7,4,NA,NA,16,1.64,0.67,NA,NA,NA,NA,NA
"Ohio","T","T205","Mech","post",350,24.23,29.69,0,0,82.31,6923.08,12118.3,0,700,NA,0,0,4,2,NA,NA,19,2.06,1.07,NA,NA,NA,NA,NA
"Ohio","T","T206","Mech","pre",290,30.2,36.41,30,1.98,88.57,5500,9000,33,1299,NA,1,1,14,6,NA,NA,21,1.57,0.5,NA,NA,NA,NA,NA
"Ohio","T","T206","Mech","post",240,19.49,32.15,0,0,78.22,8103.52,12192.24,333.33,2833.33,NA,1,2,4,10,NA,NA,28,2.46,0.87,NA,NA,NA,NA,NA
"Ohio","T","T207","Mech","pre",320,31,35.12,0,0,91.52,6000,13000,0,1466,NA,0,1,5,4,NA,NA,18,2.22,0.96,NA,NA,NA,NA,NA
"Ohio","T","T207","Mech","post",370,22.02,27.53,0,0,70.69,11180.44,3582.83,233.33,2233.33,NA,0,0,3,8,NA,NA,22,2.37,0.97,NA,NA,NA,NA,NA
"Ohio","T","T208","Mech","pre",410,39.3,34.93,50,1.4,73.74,17000,40000,33,733,NA,1,3,23,8,NA,NA,26,1.8,0.51,NA,NA,NA,NA,NA
"Ohio","T","T208","Mech","post",430,37.27,33.22,10,0.08,80.33,10674.54,6902.32,0,1100,NA,0,0,8,4,NA,NA,19,1.86,0.71,NA,NA,NA,NA,NA
"Ohio","T","T209","Mech","pre",300,25.3,32.77,30,3.01,71.44,5000,16500,0,566,NA,1,6,4,3,NA,NA,44,2.6,0.79,NA,NA,NA,NA,NA
"Ohio","T","T209","Mech","post",310,23.02,30.75,0,0,75.64,2476.33,12846.02,33.33,1366.67,NA,1,6,7,5,NA,NA,45,2.89,0.85,NA,NA,NA,NA,NA
"Ohio","T","T210","Mech","pre",280,23.2,32.48,40,5.52,62.46,10000,26500,0,5134,NA,0,4,14,18,NA,NA,36,2.51,0.67,NA,NA,NA,NA,NA
"Ohio","T","T210","Mech","post",470,17.7,21.9,0,0,34.38,2213,4183.42,33.33,1800,NA,1,4,12,5,NA,NA,40,2.69,0.81,NA,NA,NA,NA,NA
"Ohio","T","T301","Mech+Fire","pre",330,40,39.29,60,3.28,92.95,13500,36000,100,166,NA,0,2,53,6,NA,NA,21,1.1,0.27,NA,NA,NA,NA,NA
"Ohio","T","T301","Mech+Fire","post",70,18.29,57.68,0,0,100,7165.65,16428.85,200,5333.33,NA,6,9,15,11,NA,NA,36,2.84,0.76,NA,NA,NA,NA,NA
"Ohio","T","T302","Mech+Fire","pre",310,25.1,32.11,40,0.66,91.5,15500,24500,0,867,NA,0,0,28,14,NA,NA,15,1.41,0.38,NA,NA,NA,NA,NA
"Ohio","T","T302","Mech+Fire","post",150,19.52,40.71,0,0,93.69,17556.1,19990.92,433.33,4500,NA,0,1,22,38,NA,NA,14,1.95,0.47,NA,NA,NA,NA,NA
"Ohio","T","T303","Mech+Fire","pre",320,33.8,36.67,70,1.24,92.78,5000,25500,0,799,NA,2,1,17,4,NA,NA,25,1.56,0.49,NA,NA,NA,NA,NA
"Ohio","T","T303","Mech+Fire","post",80,27.45,66.1,0,0,100,8008.82,12286.94,100,6533.33,NA,8,8,29,22,NA,NA,38,2.77,0.66,NA,NA,NA,NA,NA
"Ohio","T","T304","Mech+Fire","pre",360,40,37.61,70,1.45,61.12,5000,14000,0,599,NA,0,2,26,3,NA,NA,31,1.73,0.5,NA,NA,NA,NA,NA
"Ohio","T","T304","Mech+Fire","post",110,29.89,58.82,0,0,67.35,4352.06,16902.32,233.33,5900,NA,2,5,55,18,NA,NA,39,2.11,0.48,NA,NA,NA,NA,NA
"Ohio","T","T305","Mech+Fire","pre",400,24.1,27.7,130,4.79,NA,2500,5500,0,498,NA,0,7,22,3,NA,NA,39,2.16,0.6,NA,NA,NA,NA,NA
"Ohio","T","T305","Mech+Fire","post",150,22.42,43.62,0,0,NA,0,10242.57,NA,NA,NA,0,12,58,6,NA,NA,39,1.94,0.43,NA,NA,NA,NA,NA
"Ohio","T","T306","Mech+Fire","pre",310,21.4,29.65,80,3.16,58.88,1500,5500,0,1466,NA,0,2,14,3,NA,NA,27,1.71,0.57,NA,NA,NA,NA,NA
